date,rank_ic,top_quintile_ret,bottom_quintile_ret,long_short_spread,hit,cumulative_ic
2024-01-18,-0.04765523230568824,-0.009575992709160978,-0.004274787489341289,-0.005301205219819689,0.0,-1.4880057176626702
2024-01-19,-0.21949630916196264,0.004216293867035277,0.015691780107310524,-0.011475486240275248,1.0,-1.7075020268246328
2024-01-23,-0.1255970473295701,-0.032745634049683274,-0.01992262765873289,-0.012823006390950385,0.0,-1.833099074154203
2024-01-24,0.12342596613113331,0.015423016581449456,0.016543183807127167,-0.001120167225677711,1.0,-1.7096731080230698
2024-01-25,0.022687798523664784,0.0012701857536327995,-0.007564898398753634,0.008835084152386433,1.0,-1.686985309499405
2024-01-29,-0.14188015631784628,0.0090353623111952,0.016946413932728367,-0.007911051621533167,1.0,-1.8288654658172512
2024-01-30,0.04157620495006513,-0.013499321583276233,-0.00517278662605589,-0.008326534957220343,0.0,-1.787289260867186
2024-01-31,0.18009118541033434,0.015155637314400401,0.001042278876271667,0.014113358438128734,1.0,-1.6071980754568516
2024-02-01,0.23295701259227092,-0.0035582726290590114,-0.009165974627252545,0.005607701998193534,0.0,-1.3742410628645807
2024-02-02,-0.392748588797221,-0.0003960431468298219,0.03214591300245026,-0.032541956149280085,0.0,-1.7669896516618018
2024-02-05,-0.20299609205384278,-0.007466528435376912,0.010639015380697265,-0.018105543816074175,0.0,-1.9699857437156445
2024-02-06,-0.22557533651758574,0.0059245836999183114,0.010417461696484121,-0.00449287799656581,1.0,-2.1955610802332304
2024-02-07,0.45049934867564045,0.0058701954181592225,-0.007081500529120511,0.012951695947279733,1.0,-1.7450617315575898
2024-02-08,-0.4615718627876682,-0.019558182722321658,-0.001001154054845633,-0.018557028667476026,0.0,-2.206633594345258
2024-02-09,0.241098567086409,0.004636526005117044,-0.003349249090840878,0.007985775095957923,1.0,-1.965535027258849
2024-02-12,0.0006513243595310464,-0.013131559639323465,-0.011905737328211242,-0.0012258223111122225,0.0,-1.964883702899318
2024-02-13,0.003256621797655232,0.0041632276755277555,0.007516427732160912,-0.0033532000566331563,1.0,-1.9616270811016627
2024-02-14,-0.1638080764220582,0.007340790973797723,0.01881045954147563,-0.011469668567677907,1.0,-2.1254351575237207
2024-02-15,-0.2888623534520191,-0.0032101393047826005,0.012908100690605911,-0.01611823999538851,0.0,-2.41429751097574
2024-02-16,0.03603994789405124,0.004470069947433477,0.00858347417311908,-0.004113404225685603,1.0,-2.3782575630816885
2024-02-19,0.07338254450716457,0.0013135629869546223,-0.0012984755485600332,0.0026120385355146557,1.0,-2.3048750185745237
2024-02-20,0.043964394268345634,0.0005663080485433778,0.006465044312537278,-0.0058987362639939,1.0,-2.2609106243061783
2024-02-21,0.3024316109422492,-0.005928141766104411,-0.012626021430048878,0.006697879663944467,0.0,-1.9584790133639292
2024-02-22,-0.05872774641771602,0.005724937056717511,0.006928980178468478,-0.001204043121750967,1.0,-2.017206759781645
2024-02-23,0.0552540165002171,0.001239780942337233,-0.001823554359845567,0.0030633353021828,1.0,-1.9619527432814279
2024-02-26,-0.27214502822405556,-0.012187273815507767,-0.0014008360467980445,-0.010786437768709724,0.0,-2.2340977715054833
2024-02-27,-0.018779852366478507,-0.0014581683649141006,0.001546423134683189,-0.00300459149959729,0.0,-2.252877623871962
2024-02-28,0.054277029960920535,-0.012644739788808078,-0.01400303052529399,0.001358290736485912,0.0,-2.1986005939110416
2024-02-29,0.08923143725575336,0.0036007811903117338,0.0024805859082162995,0.0011201952820954343,1.0,-2.1093691566552883
2024-03-01,-0.04353017802865827,0.009207469603725755,0.01923970846787458,-0.010032238864148826,1.0,-2.1528993346839465
2024-03-04,-0.061224489795918366,0.001644683480940715,0.0107372309346289,-0.009092547453688185,1.0,-2.2141238244798647
2024-03-05,-0.3607251411202779,-0.0023950708724510003,0.010061304437136633,-0.012456375309587632,0.0,-2.5748489656001428
2024-03-06,0.2074468085106383,0.008183743350263077,0.0014111640090669405,0.006772579341196137,1.0,-2.3674021570895043
2024-03-07,0.18671298306556666,0.01087709624947601,0.011710989165571034,-0.0008338929160950238,1.0,-2.1806891740239376
2024-03-11,0.26899696048632216,-0.0030325105259886888,-0.01487079466682729,0.0118382841408386,0.0,-1.9116922135376155
2024-03-12,0.16608771168041686,-0.0021286400450747224,-0.006748810805767167,0.004620170760692445,0.0,-1.7456045018571986
2024-03-13,0.5086843247937474,-0.0070736043549365435,-0.04110425333315266,0.034030648978216116,0.0,-1.2369201770634513
2024-03-14,-0.23643074250976986,0.006745621437019711,0.0138397723393111,-0.00709415090229139,1.0,-1.473350919573221
2024-03-15,0.2835432045158489,0.0027132328561066447,-0.011807014859358965,0.01452024771546561,1.0,-1.189807715057372
2024-03-18,-0.1752062527138515,-0.0014827456037030784,0.002410699551518578,-0.0038934451552216564,0.0,-1.3650139677712236
2024-03-19,0.1506730351715154,-0.0029664716590857773,-0.0136108014907664,0.010644329831680623,0.0,-1.2143409325997083
2024-03-20,-0.08706035605731655,0.0037888357589613334,0.0012440023289800222,0.0025448334299813112,1.0,-1.3014012886570248
2024-03-21,-0.06773773339122884,0.010207040079350546,0.007528464383917601,0.0026785756954329446,1.0,-1.3691390220482536
2024-03-22,-0.17357794181502387,0.0031277147071131655,0.006964073933661833,-0.0038363592265486675,1.0,-1.5427169638632774
2024-03-26,0.0377768128528007,0.0036759052967926115,-0.0003701660277870111,0.004046071324579623,1.0,-1.5049401510104767
2024-03-27,-0.0060790273556231,-0.000701517422000411,-1.4220110719366519e-05,-0.0006872973112810445,0.0,-1.5110191783660998
2024-03-28,-0.2003907946157186,0.014037178938467324,0.015724306632118767,-0.0016871276936514436,1.0,-1.7114099729818184
2024-04-01,-0.07045158488927486,0.005037997148007556,0.006438659240989411,-0.0014006620929818553,1.0,-1.7818615578710932
2024-04-02,-0.2434867564046895,-0.001489566591558267,0.006346912652004978,-0.007836479243563245,0.0,-2.025348314275783
2024-04-03,-0.1033434650455927,-0.001495562469695567,0.0006521072535045108,-0.0021476697232000776,0.0,-2.1286917793213758
2024-04-04,0.2936387320885801,0.007979199589883022,-0.0024207301390068,0.010399929728889822,1.0,-1.8350530472327957
2024-04-05,0.16934433347807207,-0.0006616668424052111,-0.003076248002625544,0.002414581160220333,0.0,-1.6657087137547237
2024-04-08,-0.07381676074685194,0.006065839087327044,0.006558608245430935,-0.0004927691581038908,1.0,-1.7395254745015756
2024-04-09,-0.1255970473295701,-0.003912433815396256,-0.0008267618132033112,-0.0030856720021929444,0.0,-1.8651225218311458
2024-04-10,0.0961788970907512,0.005288177816358111,0.0030918564067208333,0.002196321409637278,1.0,-1.7689436247403947
2024-04-12,0.1718410768562744,-0.005170508743541382,-0.01218852274789872,0.007018014004357339,0.0,-1.5971025478841203
2024-04-15,-0.10670864090316978,-0.012563565935957966,-0.013584638115929134,0.0010210721799711678,0.0,-1.7038111887872902
2024-04-16,-0.17010421189752498,-0.009610459940396355,-0.0027627151996683554,-0.006847744740727999,0.0,-1.873915400684815
2024-04-18,-0.024533217542336085,-0.010974873622493612,-0.0038223380059249556,-0.007152535616568656,0.0,-1.8984486182271512
2024-04-19,-0.0034737299174989146,0.0045380732620827445,0.004105494425622234,0.00043257883646051053,1.0,-1.90192234814465
2024-04-22,0.1258141554494138,0.007604571694977299,0.008034049573282277,-0.0004294778783049784,1.0,-1.7761081926952362
2024-04-23,0.026487190620929222,0.005145098154597512,0.005412201446737477,-0.0002671032921399653,1.0,-1.749621002074307
2024-04-24,-0.009444203213200175,0.0036472877314609555,0.005137221586931245,-0.0014899338554702894,1.0,-1.7590652052875073
2024-04-25,-0.17965696917064697,0.006497599192173122,0.013460951251315058,-0.006963352059141936,1.0,-1.9387221744581542
2024-04-26,0.08847155883630047,0.008615112740974288,-0.005044395471123612,0.013659508212097899,1.0,-1.8502506156218537
2024-04-29,0.023556231003039517,-0.0009619419177638228,0.005885519792028955,-0.0068474617097927775,0.0,-1.8266943846188142
2024-04-30,-0.04895788102475033,-0.002895019583521489,0.0022172143454380006,-0.00511223392895949,0.0,-1.8756522656435646
2024-05-02,-0.2797438124185844,-0.0024312066944922996,0.010377276146455165,-0.012808482840947464,0.0,-2.155396078062149
2024-05-03,0.03951367781155015,0.0018796883161336553,-0.006132571287758345,0.008012259603892,1.0,-2.1158824002505985
2024-05-06,0.20364741641337386,0.0009360256492387221,-0.0045855984237172225,0.005521624072955944,1.0,-1.9122349838372246
2024-05-07,0.2331741207121146,-0.0051782721006862,-0.015088082815622288,0.009909810714936088,0.0,-1.67906086312511
2024-05-08,-0.32837603126356923,0.0003366803935203778,0.010904089974603166,-0.010567409581082788,1.0,-2.0074368943886793
2024-05-09,-0.07023447676943118,-0.02107943050830181,-0.01131777942486959,-0.00976165108343222,0.0,-2.0776713711581105
2024-05-10,-0.2003907946157186,0.00926169622912931,0.015316267937252333,-0.006054571708123022,1.0,-2.278062165773829
2024-05-13,0.23480243161094225,0.006631418187754489,3.3372952640965266e-06,0.006628080892490393,1.0,-2.043259734162887
2024-05-14,-0.32056013894919666,0.0031803041136942,0.014871213519777434,-0.011690909406083234,1.0,-2.3638198731120834
2024-05-15,-0.266391663048198,-0.0038626656169960774,0.0051910801342342555,-0.009053745751230333,0.0,-2.6302115361602816
2024-05-16,0.2463091619626574,0.009054921250500534,0.001083106656477589,0.007971814594022944,1.0,-2.383902374197624
2024-05-17,-0.23208858011289624,-0.001540807318230089,0.006984952878712778,-0.008525760196942867,0.0,-2.6159909543105204
2024-05-21,-0.10551454624402953,0.00393089997077279,0.012578991947733677,-0.008648091976960887,1.0,-2.72150550055455
2024-05-22,0.37006079027355615,0.0030361105438065,-0.004442336160676767,0.0074784467044832666,1.0,-2.351444710280994
2024-05-23,-0.12537993920972643,0.010890282473588201,0.018366578293006634,-0.007476295819418433,1.0,-2.4768246494907205
2024-05-24,-0.2234042553191489,-0.004529933512751356,0.0012280959198248,-0.005758029432576156,0.0,-2.7002289048098693
2024-05-27,0.14339991315675205,-0.001347903496353044,-0.008830705024837855,0.007482801528484811,0.0,-2.5568289916531173
2024-05-28,0.448762483716891,0.009221194076658834,-0.004769797409026277,0.013990991485685111,1.0,-2.1080665079362264
2024-05-29,-0.1593573599652627,-0.0066033623124520996,-0.0020005088288950553,-0.004602853483557044,0.0,-2.2674238679014893
2024-05-30,-0.04168475900998697,-0.015375151659427056,-0.01641794082589666,0.0010427891664696026,0.0,-2.3091086269114762
2024-05-31,-0.007056013894919669,0.007024330117049433,0.002645515994502311,0.004378814122547122,1.0,-2.316164640806396
2024-06-03,-0.3950282240555797,0.012963018190954492,0.045976488964330486,-0.03301347077337599,1.0,-2.711192864861976
2024-06-04,0.4615718627876682,-0.03251423544103529,-0.11279767546291793,0.08028344002188265,0.0,-2.2496210020743077
2024-06-05,-0.13287016934433346,0.03661995944398104,0.04192265848034194,-0.005302699036360901,1.0,-2.382491171418641
2024-06-06,0.05036908380373426,0.013497994553468656,0.006970161640309123,0.006527832913159532,1.0,-2.332122087614907
2024-06-07,0.06057316543638732,0.02419349251636073,0.024379508005334102,-0.0001860154889733734,1.0,-2.2715489221785194
2024-06-10,-0.2712765957446808,-0.005384104777401978,0.0042052945471163,-0.009589399324518279,0.0,-2.5428255179232004
2024-06-11,-0.2988493269648285,-0.0021695213371221334,0.0051943807649642675,-0.0073639021020864,0.0,-2.841674844888029
2024-06-12,-0.10584020842379505,0.004365225501239267,0.004760630643848855,-0.0003954051426095888,1.0,-2.9475150533118244
2024-06-13,0.1886669561441598,0.008753599260434832,0.0047046883174264665,0.004048910943008366,1.0,-2.7588480971676645
